Normativa;Link;Tipo de Norma;Número;Día;Año;Mes
DECRETO 1500 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1500 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1500;6;2018;AGOSTO
DECRETO 1499 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1499 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1499;6;2018;AGOSTO
DECRETO 1498 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1498 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1498;6;2018;AGOSTO
DECRETO 1497 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1497 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1497;6;2018;AGOSTO
DECRETO 1496 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1496 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1496;6;2018;AGOSTO
DECRETO 1488 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1488 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1488;6;2018;AGOSTO
DECRETO 1487 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1487 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1487;6;2018;AGOSTO
DECRETO 1486 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1486 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1486;6;2018;AGOSTO
DECRETO 1485 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1485 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1485;6;2018;AGOSTO
DECRETO 1482 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1482 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1482;6;2018;AGOSTO
DECRETO 1479 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1479 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1479;6;2018;AGOSTO
DECRETO 1478 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1478 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1478;6;2018;AGOSTO
DECRETO 1477 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1477 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1477;6;2018;AGOSTO
DECRETO 1476 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1476 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1476;6;2018;AGOSTO
DECRETO 1474 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1474 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1474;6;2018;AGOSTO
DECRETO 1470 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1470 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1470;6;2018;AGOSTO
DECRETO 1469 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1469 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1469;6;2018;AGOSTO
DECRETO 1468 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1468 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1468;6;2018;AGOSTO
DECRETO 1467 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1467 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1467;6;2018;AGOSTO
DECRETO 1466 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1466 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1466;6;2018;AGOSTO
DECRETO 1455 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1455 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1455;6;2018;AGOSTO
DECRETO 1454 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1454 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1454;6;2018;AGOSTO
DECRETO 1453 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1453 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1453;6;2018;AGOSTO
DECRETO 1451 DEL 06 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1451 DEL 06 DE AGOSTO DE 2018.pdf;DECRETO;1451;6;2018;AGOSTO
DECRETO 1444 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1444 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1444;3;2018;AGOSTO
DECRETO 1440 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1440 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1440;3;2018;AGOSTO
DECRETO 1439 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1439 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1439;3;2018;AGOSTO
DECRETO 1434 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1434 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1434;3;2018;AGOSTO
DECRETO 1418 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1418 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1418;3;2018;AGOSTO
DECRETO 1417 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1417 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1417;3;2018;AGOSTO
DECRETO 1416 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1416 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1416;3;2018;AGOSTO
DECRETO 1415 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1415 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1415;3;2018;AGOSTO
DECRETO 1414 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1414 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1414;3;2018;AGOSTO
DECRETO 1413 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1413 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1413;3;2018;AGOSTO
DECRETO 1412 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1412 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1412;3;2018;AGOSTO
DECRETO 1411 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1411 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1411;3;2018;AGOSTO
DECRETO 1410 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1410 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1410;3;2018;AGOSTO
DECRETO 1409 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1409 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1409;3;2018;AGOSTO
DECRETO 1408 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1408 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1408;3;2018;AGOSTO
DECRETO 1407 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1407 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1407;3;2018;AGOSTO
DECRETO 1402 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1402 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1402;3;2018;AGOSTO
DECRETO 1400 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1400 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1400;3;2018;AGOSTO
DECRETO 1399 DEL 03 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1399 DEL 03 DE AGOSTO DE 2018.pdf;DECRETO;1399;3;2018;AGOSTO
DECRETO 1396 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1396 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1396;2;2018;AGOSTO
DECRETO 1395 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1395 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1395;2;2018;AGOSTO
DECRETO 1394 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1394 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1394;2;2018;AGOSTO
DECRETO 1393 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1393 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1393;2;2018;AGOSTO
DECRETO 1392 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1392 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1392;2;2018;AGOSTO
DECRETO 1391 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1391 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1391;2;2018;AGOSTO
DECRETO 1390 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1390 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1390;2;2018;AGOSTO
DECRETO 1387 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1387 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1387;2;2018;AGOSTO
DECRETO 1386 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1386 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1386;2;2018;AGOSTO
DECRETO 1385 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1385 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1385;2;2018;AGOSTO
DECRETO 1383 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1383 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1383;2;2018;AGOSTO
DECRETO 1382 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1382 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1382;2;2018;AGOSTO
DECRETO 1372 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1372 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1372;2;2018;AGOSTO
DECRETO 1371 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1371 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1371;2;2018;AGOSTO
DECRETO 1370 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1370 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1370;2;2018;AGOSTO
DECRETO 1368 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1368 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1368;2;2018;AGOSTO
DECRETO 1367 DEL 02 DE AGOSTO DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1367 DEL 02 DE AGOSTO DE 2018.pdf;DECRETO;1367;2;2018;AGOSTO
DECRETO 1678 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1678 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1678;3;2018;SEPTIEMBRE
DECRETO 1679 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1679 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1679;3;2018;SEPTIEMBRE
DECRETO 1680 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1680 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1680;3;2018;SEPTIEMBRE
DECRETO 1681 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1681 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1681;3;2018;SEPTIEMBRE
DECRETO 1683 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1683 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1683;3;2018;SEPTIEMBRE
DECRETO 1691 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1691 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1691;3;2018;SEPTIEMBRE
DECRETO 1692 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1692 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1692;3;2018;SEPTIEMBRE
DECRETO 1693 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1693 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1693;3;2018;SEPTIEMBRE
DECRETO 1694 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1694 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1694;3;2018;SEPTIEMBRE
DECRETO 1695 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1695 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1695;3;2018;SEPTIEMBRE
DECRETO 1696 DEL 03 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1696 DEL 03 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1696;3;2018;SEPTIEMBRE
DECRETO 1700 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1700 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1700;4;2018;SEPTIEMBRE
DECRETO 1701 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1701 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1701;4;2018;SEPTIEMBRE
DECRETO 1702 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1702 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1702;4;2018;SEPTIEMBRE
DECRETO 1704 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1704 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1704;4;2018;SEPTIEMBRE
DECRETO 1705 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1705 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1705;4;2018;SEPTIEMBRE
DECRETO 1706 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1706 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1706;4;2018;SEPTIEMBRE
DECRETO 1708 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1708 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1708;4;2018;SEPTIEMBRE
DECRETO 1709 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1709 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1709;4;2018;SEPTIEMBRE
DECRETO 1710 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1710 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1710;4;2018;SEPTIEMBRE
DECRETO 1711 DEL 04 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1711 DEL 04 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1711;4;2018;SEPTIEMBRE
DECRETO 1714 DEL 05 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1714 DEL 05 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1714;5;2018;SEPTIEMBRE
DECRETO 1718 DEL 07 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1718 DEL 07 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1718;7;2018;SEPTIEMBRE
DECRETO 1719 DEL 07 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1719 DEL 07 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1719;7;2018;SEPTIEMBRE
DECRETO 1720 DEL 07 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1720 DEL 07 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1720;7;2018;SEPTIEMBRE
DECRETO 1722 DEL 07 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1722 DEL 07 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1722;7;2018;SEPTIEMBRE
DECRETO 1723 DEL 07 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1723 DEL 07 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1723;7;2018;SEPTIEMBRE
DECRETO 1737 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1737 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1737;14;2018;SEPTIEMBRE
DECRETO 1738 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1738 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1738;14;2018;SEPTIEMBRE
DECRETO 1753 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1753 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1753;14;2018;SEPTIEMBRE
DECRETO 1754 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1754 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1754;14;2018;SEPTIEMBRE
DECRETO 1755 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1755 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1755;14;2018;SEPTIEMBRE
DECRETO 1756 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1756 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1756;14;2018;SEPTIEMBRE
DECRETO 1758 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1758 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1758;14;2018;SEPTIEMBRE
DECRETO 1759 DEL 14 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1759 DEL 14 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1759;14;2018;SEPTIEMBRE
DECRETO 1767 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1767 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1767;17;2018;SEPTIEMBRE
DECRETO 1770 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1770 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1770;17;2018;SEPTIEMBRE
DECRETO 1771 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1771 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1771;17;2018;SEPTIEMBRE
DECRETO 1772 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1772 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1772;17;2018;SEPTIEMBRE
DECRETO 1773 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1773 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1773;17;2018;SEPTIEMBRE
DECRETO 1775 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1775 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1775;17;2018;SEPTIEMBRE
DECRETO 1780 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1780 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1780;17;2018;SEPTIEMBRE
DECRETO 1781 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1781 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1781;17;2018;SEPTIEMBRE
DECRETO 1782 DEL 17 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1782 DEL 17 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1782;17;2018;SEPTIEMBRE
DECRETO 1783 DEL 18 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1783 DEL 18 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1783;18;2018;SEPTIEMBRE
DECRETO 1786 DEL 18 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1786 DEL 18 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1786;18;2018;SEPTIEMBRE
DECRETO 1787 DEL 18 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1787 DEL 18 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1787;18;2018;SEPTIEMBRE
DECRETO 1790 DEL 19 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1790 DEL 19 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1790;19;2018;SEPTIEMBRE
DECRETO 1788 DEL 19 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1788 DEL 19 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1788;19;2018;SEPTIEMBRE
DECRETO 1793 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1793 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1793;20;2018;SEPTIEMBRE
DECRETO 1794 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1794 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1794;20;2018;SEPTIEMBRE
DECRETO 1798 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1798 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1798;20;2018;SEPTIEMBRE
DECRETO 1799 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1799 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1799;20;2018;SEPTIEMBRE
DECRETO 1800 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1800 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1800;20;2018;SEPTIEMBRE
DECRETO 1806 DEL 20 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1806 DEL 20 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1806;20;2018;SEPTIEMBRE
DECRETO 1813 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1813 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1813;21;2018;SEPTIEMBRE
DECRETO 1814 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1814 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1814;21;2018;SEPTIEMBRE
DECRETO 1815 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1815 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1815;21;2018;SEPTIEMBRE
DECRETO 1819 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1819 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1819;21;2018;SEPTIEMBRE
DECRETO 1820 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1820 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1820;21;2018;SEPTIEMBRE
DECRETO 1824 DEL 21 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1824 DEL 21 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1824;21;2018;SEPTIEMBRE
DECRETO 1832 DEL 26 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1832 DEL 26 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1832;26;2018;SEPTIEMBRE
DECRETO 1833 DEL 28 DE SEPTIEMBRE DE 2018;https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 1833 DEL 28 DE SEPTIEMBRE DE 2018.pdf;DECRETO;1833;28;2018;SEPTIEMBRE
